sentence,textID,mean_age,mean_leaning,n_coder,morality,emotion,positive,negative,both,care,fairness,loyalty,authority,sanctity,harm,injustice,betrayal,subversion,degradation,general,idk,uncodable,morality_binary,emotion_binary,positive_binary,negative_binary,sent_mixed_binary,care_binary,fairness_binary,loyalty_binary,authority_binary,sanctity_binary,harm_binary,injustice_binary,betrayal_binary,subversion_binary,degradation_binary,general_binary
"Samtidig har vi heller ikke nogen interesse i at styrke Erdogans argumenter om, at EU alligevel ikke er interesseret i reelle forhandlinger med Tyrkiet.",da_pa_4304620,44.8,4.8,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tryghed er en forudsætning for velfærd.,da_ma_13394,44.8,4.8,5,4,3,3,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Vi er mere ambitiøse end regeringen på klimaområdet og ønsker, at 40 % af vores energiforbrug i 2025 dækkes af vedvarende energi.",da_ma_36,44.8,4.8,5,4,2,3,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Derfor er det i dag sådan, at hvis man  sælger skovene, gælder jo naturligvis de regler, som gælder  anden privat skov.",da_pa_1232576,44.8,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi vil stoppe salget af rene benzin- og dieselbiler i 2025 – hybridbiler skal kunne sælges indtil 2030.,da_ma_21592,44.8,4.8,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hvis det er den måde, man vil skaffe penge på, så er vi ikke med på at skaffe pengene.",da_pa_1809858,44.8,4.8,5,4,5,0,4,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"Javist, men friheden bliver jo illusorisk for mange, hvis der  ikke samtidig er et stærkt fællesskab.",da_pa_813282,44.8,4.8,5,4,4,1,0,3,1,1,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
De må ikke med en misforstået ide om »selvforvaltning« lades i stikken.,da_ma_18754,44.8,4.8,5,1,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"For her står vi med et forslag, hvor vi netop vil give kommunerne, altså Slagelse, København eller hvem det nu skulle være, muligheden for selv at bestemme det, og skal det så virkelig være sådan, at ordføreren fra Liberal Alliance, som står og bander over, at Naturstyrelsen blander sig i Slagelse Kommune, samtidig skal være den, der forfægter, at Transport-, Bygnings- og Boligministeriet, eller hvem der nu regulerer det her, skal blande sig i, hvordan Københavns Kommune og Slagelse Kommune gør det på et andet område?",da_pa_4287927,44.8,4.8,5,3,4,0,2,1,0,1,0,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Det har man vel også taget stilling til.,da_pa_3233423,44.8,4.8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alene tørken i sommeren 2018 kostede landbruget et tab på flere milliarder kroner.,da_ma_21286,44.8,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg mener, vi nu er vidende om og  også tidligere har været vidner til, at situationen har  udviklet sig sådan.",da_pa_164438,44.8,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi er måske det land i verden, som  producerer mest.",da_pa_96790,44.8,4.8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khader var inde på, at vi  er udsat for en besættelsesmagt, der sidder imellem  Middelhavet og Vestbredden.",da_pa_918093,44.8,4.8,5,3,2,0,3,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"Fru Lisbeth Bech Poulsen siger, at det er ikke en social union, og det skal ikke være det.",da_pa_3650651,44.8,4.8,5,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thulesen Dahl sige her, er det ikke – det kunne man have en eller anden mistanke om, det vil jeg meget gerne have afkræftet – at så længe det går godt med oliekurs og dollarkurs, og så længe det går godt, med at der betales skat som stort set aldrig før – skattetrykket er højere i dag, end det var, da VK-regeringen trådte til – så kan man måske realisere en målsætning om at halvere gælden, men ikke nødvendigvis skaffe 60.000 ekstra mennesker i arbejde?",da_pa_1810092,44.8,4.8,5,2,1,0,1,1,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Derfor er det mig temmelig  uforståeligt, at regeringen ikke vil ofre en krone på  finansloven, og derfor vil vi også nu her i dag opfordre  regeringen til at tage handsken op igen og være med til at  sørge for, at vi fortsat bevæger os i den rigtige retning,  når det går nedad med abortspiralen.",da_pa_1324957,44.8,4.8,5,5,5,0,4,1,1,1,0,1,1,1,3,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Man kunne jo også lade være med at blive ved med at give kæmpe skattelettelser til de rigeste.,da_pa_3046108,44.8,4.8,5,5,3,1,3,1,1,1,0,2,0,0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Vi er villige til at forhandle et lille  storamt.,da_pa_167413,44.8,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremskridtspartiet vil derfor virke for at få partidisciplinen opløst og de politiske partiers særbegunstigelser afskaffet.,da_ma_33625,44.8,4.8,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi ønsker at 20 % af landbrugsstøtten skal gå til mere natur og mere økologi.,da_ma_35,44.8,4.8,5,2,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jeg tror, vi er ovre det punkt.",da_pa_2793506,44.8,4.8,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahlgaard -  men løbe fra det kan han ikke.,da_pa_802690,44.8,4.8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derfor må kampen mod terrorismen ikke blive til en kamp mellem religioner.,da_ma_13300,44.8,4.8,5,4,3,0,2,2,0,1,0,1,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Det kunne være det med den offentlige information,  hvor jeg også synes, der er mange gode tilløb i det, der  sker både i Forskningsministeriet og også i andre  ministerier.",da_pa_177364,36.2,4.6,5,3,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Så kunne man altså lige så godt lade  være at klippe dem væk.,da_pa_1205164,36.2,4.6,5,3,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Det er os magtpåliggende, at de borgerlige partier forsvinder fra regeringen, og at de ikke får en ny chance.",da_ma_7071,36.2,4.6,5,3,4,0,2,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Det, statsministeren forholder sig til, er jo et rent politisk statement.",da_pa_3918582,36.2,4.6,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Forslag, der betyder en væsentlig medbestemmelsesret omkring sikkerhed og miljø på arbejdspladserne, er under forberedelse.",da_ma_12007,36.2,4.6,5,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Også jyder og fynboer, som skal til København, må punge ud.",da_ma_32872,36.2,4.6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vort lands udvikling gennem historien er bestemt af vor kultur, dvs. de værdinormer, de religioner, den tro, de holdninger og den adfærd, som landets borgere har valgt og hævdet.",da_ma_30997,36.2,4.6,5,3,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Som nævnt er det her forslag jo stærkt til fordel for  erhvervslivet og giver en række fradrag, og der er da ikke  noget at sige til, at virksomhederne er glade for disse  fradrag.",da_pa_876438,36.2,4.6,5,4,3,3,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Landbruget skal satse på lokale, grønne fødevarer, som giver en højere pris hos forbrugeren.",da_ma_21282,36.2,4.6,5,2,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Og  Adoptionsnævnet er altså stedet, hvor man indtil videre har  bearbejdet, indsamlet og videreformidlet den her viden.",da_pa_872148,36.2,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Men med det beslutter man kun, om man vil have livsforlængende hjælp, når man er døende.",da_pa_3797382,36.2,4.6,5,2,2,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
STEMMER TIL SF SKAL BRUGES  TIL REALISTISK SOCIALISTISK  POLITIK  OGSÅ DEN 23.,da_ma_6723,36.2,4.6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patienter skal færdigbehandles, inden de udskrives, og ingen skal liggeindlagt på gangene.",da_ma_358,36.2,4.6,5,4,2,2,0,1,2,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Det er paradoksalt, at der er et flertal i Folketinget, der i ramme alvor tror på, at skolens hverdag med undervisning og læring kan styres fra ét sted i landet.",da_pa_2044786,36.2,4.6,5,5,5,0,5,0,0,0,0,0,0,1,2,1,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Af finansminister HENRY GRONBAUM    KILDESKATTEN ER DET AFGØRENDE   Forhalingstaktikken i de politiske forhandlinger om en skattereform kan ikke fortsætte.,da_ma_11553,36.2,4.6,5,2,3,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KRISTIAN THULESEN DAHL ”Folke- og førtidspensionister mister årligt over 5.000 kroner til satspuljen.,da_ma_32813,36.2,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Og vi har afskaffet brugerbetalingen til behandling af barnløshed.,da_ma_15076,36.2,4.6,5,2,2,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jens Hald Madsen, der siger, at vi aldrig vil  noget, når det kommer til stykket, og som spørger, hvornår vi  kunne gå med til militær aktion over for Saddam Hussein.",da_pa_1163301,36.2,4.6,5,3,2,0,2,1,0,0,0,0,1,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vi skal kort sagt koncentrere os om lige  præcis de spørgsmål, der er vigtige for, at vores projekt, et  helt og udelt, fredeligt Europa, kan blive en realitet.",da_pa_444880,36.2,4.6,5,4,4,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi ser flere og flere sundhedscentre skyde op i kommunerne, vi ser, at der bliver dannet patientskoler på disse sundhedscentre, og at der bliver oprettet hold til bestemte grupper af kronikere.",da_pa_2555314,36.2,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Virkningen af dem bliver imidlertid reelt oftest; at bestemmelserne går ud over de svagest stillede i samfundet, som ikke har mulighed eller evne for at indrette sig efter lovgivningskomplikationerne.",da_ma_33642,36,4.8,5,4,2,0,4,0,0,0,0,0,0,1,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Vi har gjort en god folkeskole bedre.,da_ma_15218,36,4.8,5,2,5,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Men skal vi gribe fremtidens muligheder, er der behov for at gøre endnu mere.",da_ma_221,36,4.8,5,4,4,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg tror derimod på, at færre regler og færre økonomiske byrder fremmer iværksætteriet, så flere simpelt hen har lyst til at kaste sig ud i det at stifte egen virksomhed.",da_pa_3489424,36,4.8,5,4,3,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hvis der så også er nogle andre ting, vi skal ind at kigge på, kigger vi selvfølgelig på dem til den tid.",da_pa_2504568,36,4.8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det skulle give os mulighed for at opbygge et godt og trygt samfund, hvor der er plads til alle.",da_ma_27810,36,4.8,5,5,5,5,0,0,3,1,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"Boligbyggeriet må planlægges som en helhed, så at vi får en stabil byggerytme på et højt niveau.",da_ma_6407,36,4.8,5,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fru Else Theill Sørensen har ret i, at Det Konservative Folkeparti har en hæderværdig status også med hensyn til de tidligere retningslinjer for tildeling af indfødsret, hvor De Konservative stod uden for det rædselsfulde såkaldte kontorcirkulære, som der var parlamentarisk flertal for.",da_pa_1652616,36,4.8,5,3,3,0,0,3,2,3,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"Erhvervsuddannelser gør Danmark rigere De unge, som tager en af landets mange erhvervsuddannelser i dag, er med til at gøre Danmark rigere i morgen.",da_ma_17192,36,4.8,5,5,4,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Vi skal anspore alle til at gøre deres bedste.,da_ma_16328,36,4.8,5,2,4,1,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dansk Folkeparti vil arbejde for, at der i de nærmeste år gennemføres en egentlig ungdomsbeskyttelseslovgivning, der skal hjælpe børn og unge med at styre uden om de værste farer.",da_ma_32122,36,4.8,5,5,5,5,0,0,5,2,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"Præcis hvor stærkt  det kommer til at gå, ved vi ikke, men der vil blive truffet  nye beslutninger.",da_pa_347233,36,4.8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dertil kommer jo så, at enhver producent med sine aftagere kan lave aftaler om, hvilken mærkning der er relevant for det pågældende produkt på det pågældende marked.",da_pa_3617221,36,4.8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
En generel overskudsdeling omfattende alle virksomheder må gennemføres som en påbegyndelse af lønmodtagernes medejendomsret og medindflydelse.,da_ma_12177,36,4.8,5,2,1,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Som foregangsland for bæredygtigt iværksætteri vil vi særligt i vores udviklingsarbejde særligt fokusere på entreprenørskab og iværksætteri.,da_ma_842,36,4.8,5,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ældre Sagen stiller sig op og siger: Hvordan i alverden kan Dansk Folkeparti få det til at hænge sammen?,da_pa_2885735,36,4.8,5,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Og et system der nedbryder menneskesmuglernes forretningsmodel, så ingen kan profitere på at tusinder af mennesker omkommer i forsøget på at nå Europa.",da_ma_16139,36,4.8,5,4,3,3,1,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Men jeg forstod på ministerens svar, at det står i direkte modstrid til det, som beskæftigelsesministeren har sagt til Børsen den 16. februar 2004, hvor han forklarer regeringens politik ud fra to grundpiller: Det er skattestoppet, og det er bremsen på væksten i den offentlige sektor.",da_pa_1988906,36,4.8,5,2,3,0,2,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ved at indføre et  belastningsindeks kan vi tilskynde vejledere og brugere af  bekæmpelsesmidler til at bruge de til enhver tid mest  miljøvenlige midler.,da_pa_31281,36,4.8,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Har Venstre ikke  det politiske mod til at fremlægge et alternativ, eller har  man slet ikke noget alternativ?",da_pa_157286,36,4.8,5,3,4,0,3,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Vi skal stoppe den socialpolitiske blindflyvning og i stedet udstyre borgerne med en række retskrav.,da_pa_4557716,42,4.6,5,5,2,2,1,2,2,4,1,2,1,1,2,1,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
"Jeg  er da bange for, at ministeren er i alvorlig fare for at  blive beskyldt for fuldstændig passivitet i denne her sag.",da_pa_1520272,42,4.6,5,4,4,0,4,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"Hvordan oplever en handicappet, der sidder i kørestol,  at vi altid står op, når de taler med os?",da_pa_177404,42,4.6,5,2,4,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg synes, at den redegørelse, vi har fået, er meget  visionær.",da_pa_1144728,42,4.6,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det retfærdige i, at de unge mennesker måske skal gå på pension, når de er 74 eller 75 år, er, at den forventede levetid på det tidspunkt vil være op imod 90 år.",da_pa_4275575,42,4.6,5,4,4,0,2,2,0,1,0,1,0,2,3,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Dansk Folkeparti ønsker at styrke incitamenterne til at spare op til pensionsformål.,da_ma_31190,42,4.6,5,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lad mig starte med det, der vedrører det, jeg selv var inde på, nemlig den lille åbning, der er i ministerens høringsnotat, i forhold til at andre dele af vores pensionsbranche på et senere tidspunkt vil kunne komme ind under de her regler.",da_pa_4548142,42,4.6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi kan derfor i princippet stille os positivt over for et arbejde for indførelse af en almindelig tillægspensionsordning.,da_ma_21853,42,4.6,5,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Når det er sagt, skal jeg ikke gentage, hvad andre  ordførere har været inde på om intentionerne i lovforslaget,  men blot sende det signal til ministeren, at vi også i Dansk  Folkeparti er noget betænkelige ved formandshvervet i  Patientklagenævnet.",da_pa_80150,42,4.6,5,4,4,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi vil sikre, at vi løser vores fælles udfordringer i fællesskab.",da_ma_10947,42,4.6,5,3,5,2,0,1,2,1,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Vi vil trække penge fra deres landbrugsstøtte.,da_pa_3359496,42,4.6,5,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg vil bevæge mig ind på fem hovedområder, og det vil  jeg gøre, fordi der ser ud til at være den sammenhæng, at de,  der taber i den udvikling, der foregår i disse år, taber på  alle områder samtidig - og det sker vel at mærke i en  situation, hvor flertallet i samfundet generelt mærker en  ganske betydelig velstandsstigning i deres levevilkår: De  taber økonomisk, de taber beskæftigelsesmæssigt, de taber på  boligmarkedet, de taber på sundhedsområdet, og de taber i  alderdommen.",da_pa_122175,42,4.6,5,4,5,0,3,1,0,1,0,0,0,2,4,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
"For jeg mener, at Dansk Folkeparti har ramt rigtigt i at  sige, at der mangler penge til velfærdssektoren.",da_pa_637155,42,4.6,5,5,1,1,2,2,2,3,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"Når den forudgående information og oplysning er gennemført og løsningerne er taget i brug, vil der være et naturligt behov hos virksomhederne for at få support.",da_pa_3056741,42,4.6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg kan bare konstatere, at  under dette punkt på dagsordenen forærer regeringen  arvesølvet væk.",da_pa_1448790,42,4.6,5,5,4,0,5,0,0,0,0,0,0,1,3,1,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Jeg tror, det er den følelse, som mest af alt kommer til  udtryk her i pensionisternes blad med overskriften: Jeg føler  mig til grin.",da_pa_1329826,42,4.6,5,2,5,0,2,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vi har fremlagt en række konkrete forslag til bedre konkurrence i en række brancher.,da_pa_3058245,42,4.6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De pårørende skal i muligt omfang inddrages i behandlingen.,da_ma_31480,42,4.6,5,4,3,3,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Vi ønsker et klart og markant dansk nej til euroen,  og mere og mere tyder da også på, at det lykkes.",da_pa_544109,42,4.6,5,4,5,1,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"For folkepensionens vedkommende eksempelvis 52 ugekonti, hvoraf een bruges hver onsdag.",da_ma_34196,42,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sådan som jeg ser det, er der altså åbenbart stor forskel på interessen for politiske partier.",da_pa_1912641,43.4,5.2,5,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er altså potentielt en enorm energibesparelse, der ligger i at vælge og indkøbe det rigtige, når vi snakker computere, fjernsyn etc.",da_pa_2668946,43.4,5.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERFOR  KOMMUNISTER  I det sidste tiår er der sat en række danmarksrekorder i produktionen.,da_ma_3849,43.4,5.2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derfor vil jeg gerne spørge fru Irene Simonsen, om ikke ordføreren en gang for alle kunne tage afstand f.eks. fra Dansk Folkepartis formand, som jo sagde til Jyllands-Posten den 20. april: »Jeg er enig i, at tørklæder er lige som hagekors symboler på ideologier, som ingen af os   kan fordrage.",da_pa_2235571,43.4,5.2,5,3,4,0,3,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"Men den gode udvikling trues nu af rød blok, som vil rulle fremskridtene tilbage.",da_ma_24150,43.4,5.2,5,3,4,0,3,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Der er mange mennesker, der gerne vil arbejde, men som slet og ret er for syge.",da_ma_17494,43.4,5.2,5,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Minimumsnormeringerne skal sikre, at der kommer ordentlige normeringer i alle vores daginstitutioner.",da_ma_5925,43.4,5.2,5,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socialdemokratiet og SF taler smukt om lønarbejdernes indflydelse på produktionen.,da_ma_2535,43.4,5.2,5,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Med lovforslaget lægges der også op til, at Told og Skat kan foretage beslaglæggelse af forretningers beholdninger af drikkevarer med en uregelmæssig pantmærkning.",da_pa_1633106,43.4,5.2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det kan eksempelvis være supercykelstier eller cykelbyer, som eksempelvis Odense har haft succes med.",da_ma_11256,43.4,5.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er heller ikke nogen hemmelighed, at man andre steder i verden har legaliseret cannabis – både Holland og enkelte stater i USA bliver ofte nævnt i den sammenhæng.",da_pa_4267706,43.4,5.2,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hvorfor er det,  at fagforeninger, pensionskasser ikke skal have lov til at  give den mulighed?",da_pa_876281,43.4,5.2,5,2,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
